timestamp,lat,lon,commence_time,temperature,wind_speed,wind_gust,precip_prob,precip_intensity,dew_point,humidity,condition,flags
2026-05-13T20:37:39.644Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,3,5,10,0,15,85,average,"DEW RISK"
2026-05-13T20:37:39.644Z,-27.4858,153.0381,2026-05-14T09:30:00Z,18,12,26,10,0,15,82,average,"MILD DEW"
2026-05-13T20:37:39.645Z,-31.9505,115.8891,2026-05-17T08:15:45Z,18,6,16,0,0,12,66,good,""
2026-05-13T20:37:39.680Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,10,21,10,0,15,93,average,"DEW RISK"
2026-05-13T20:37:39.726Z,-37.8166,144.9475,2026-05-17T03:10:00Z,15,12,23,50,0,14,90,poor,"SHOWERS|DEW RISK"
2026-05-13T20:37:39.797Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,8,15,0,0,12,76,average,"MILD DEW"
2026-05-13T20:37:39.792Z,-34.9156,138.5961,2026-05-16T03:15:20Z,16,10,24,35,0,14,86,poor,"SHOWERS|DEW RISK"
2026-05-13T20:37:39.798Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,10,19,40,0,14,91,poor,"SHOWERS|DEW RISK"
2026-05-13T20:37:39.829Z,-31.9505,115.8891,2026-05-17T08:15:45Z,18,6,16,0,0,12,66,good,""
2026-05-13T20:37:40.264Z,-37.82,144.9836,2026-05-16T06:15:46Z,20,9,19,0,0,12,60,good,""
2026-05-13T21:37:08.508Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,5,8,0,0,16,83,average,"DEW RISK"
2026-05-13T21:37:08.497Z,-33.8472,151.0631,2026-05-15T10:05:00Z,14,4,6,0,0,14,97,average,"DEW RISK"
2026-05-13T21:37:08.520Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,14,29,30,0,18,76,average,"MILD DEW"
2026-05-13T21:37:08.534Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,2,3,0,0,15,89,average,"DEW RISK"
2026-05-13T21:37:08.547Z,-33.8136,150.9856,2026-05-16T05:00:00Z,20,4,11,15,0,15,76,average,"MILD DEW"
2026-05-13T21:37:08.549Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,5,10,0,0,15,94,average,"DEW RISK"
2026-05-13T21:37:09.122Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,14,0,0,8,77,average,"MILD DEW"
2026-05-13T21:37:09.129Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,8,0,0,14,85,average,"DEW RISK"
2026-05-13T21:37:09.158Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,2,3,0,0,15,89,average,"DEW RISK"
2026-05-13T21:37:09.157Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,5,8,0,0,16,83,average,"DEW RISK"
2026-05-13T21:37:09.187Z,-33.8472,151.0631,2026-05-15T10:05:00Z,14,4,6,0,0,14,97,average,"DEW RISK"
2026-05-13T21:37:09.229Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,14,29,30,0,18,76,average,"MILD DEW"
2026-05-13T21:37:09.290Z,-33.8136,150.9856,2026-05-16T05:00:00Z,20,4,11,15,0,15,76,average,"MILD DEW"
2026-05-13T21:37:09.292Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,5,10,0,0,15,94,average,"DEW RISK"
2026-05-13T21:37:09.546Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,14,0,0,8,77,average,"MILD DEW"
2026-05-13T21:37:09.575Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,8,0,0,14,85,average,"DEW RISK"
2026-05-13T21:44:51.921Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,3,5,10,0,15,85,average,"DEW RISK"
2026-05-13T21:44:51.938Z,-34.9156,138.5961,2026-05-16T03:15:20Z,16,10,24,35,0,14,86,poor,"SHOWERS|DEW RISK"
2026-05-13T21:44:51.946Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,8,15,0,0,12,76,average,"MILD DEW"
2026-05-13T21:44:51.958Z,-27.4858,153.0381,2026-05-14T09:30:00Z,18,12,26,10,0,15,82,average,"MILD DEW"
2026-05-13T21:44:51.967Z,-37.82,144.9836,2026-05-16T06:15:46Z,20,9,19,0,0,12,60,good,""
2026-05-13T21:44:51.980Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,10,21,10,0,15,93,average,"DEW RISK"
2026-05-13T21:44:52.102Z,-37.8166,144.9475,2026-05-17T03:10:00Z,15,12,23,50,0,14,90,poor,"SHOWERS|DEW RISK"
2026-05-13T21:44:52.544Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,10,19,40,0,14,91,poor,"SHOWERS|DEW RISK"
2026-05-13T21:44:52.561Z,-31.9505,115.8891,2026-05-17T08:15:45Z,18,6,16,0,0,12,66,good,""
2026-05-13T21:44:52.590Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,3,5,10,0,15,85,average,"DEW RISK"
2026-05-13T21:44:52.591Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,10,21,10,0,15,93,average,"DEW RISK"
2026-05-13T21:44:52.621Z,-27.4858,153.0381,2026-05-14T09:30:00Z,18,12,26,10,0,15,82,average,"MILD DEW"
2026-05-13T21:44:52.666Z,-34.9156,138.5961,2026-05-16T03:15:20Z,16,10,24,35,0,14,86,poor,"SHOWERS|DEW RISK"
2026-05-13T21:44:52.717Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,8,15,0,0,12,76,average,"MILD DEW"
2026-05-13T21:44:52.718Z,-37.82,144.9836,2026-05-16T06:15:46Z,20,9,19,0,0,12,60,good,""
2026-05-13T21:44:52.744Z,-37.8166,144.9475,2026-05-17T03:10:00Z,15,12,23,50,0,14,90,poor,"SHOWERS|DEW RISK"
2026-05-13T21:44:52.770Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,10,19,40,0,14,91,poor,"SHOWERS|DEW RISK"
2026-05-13T21:44:52.993Z,-31.9505,115.8891,2026-05-17T08:15:45Z,18,6,16,0,0,12,66,good,""
2026-05-13T22:11:04.885Z,-33.8472,151.0631,2026-05-15T10:05:00Z,14,4,6,0,0,14,97,average,"DEW RISK"
2026-05-13T22:11:04.888Z,-33.8136,150.9856,2026-05-16T05:00:00Z,20,4,11,15,0,15,76,average,"MILD DEW"
2026-05-13T22:11:04.889Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,5,8,0,0,16,83,average,"DEW RISK"
2026-05-13T22:11:04.890Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,14,29,30,0,18,76,average,"MILD DEW"
2026-05-13T22:11:04.893Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,5,10,0,0,15,94,average,"DEW RISK"
2026-05-13T22:11:04.889Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,2,3,0,0,15,89,average,"DEW RISK"
2026-05-13T22:11:05.008Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,14,0,0,8,77,average,"MILD DEW"
2026-05-13T22:11:05.008Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,8,0,0,14,85,average,"DEW RISK"
2026-05-13T22:11:05.577Z,-33.8472,151.0631,2026-05-15T10:05:00Z,14,4,6,0,0,14,97,average,"DEW RISK"
2026-05-13T22:11:05.577Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,14,29,30,0,18,76,average,"MILD DEW"
2026-05-13T22:11:05.661Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,2,3,0,0,15,89,average,"DEW RISK"
2026-05-13T22:11:05.662Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,5,8,0,0,16,83,average,"DEW RISK"
2026-05-13T22:11:05.693Z,-33.8136,150.9856,2026-05-16T05:00:00Z,20,4,11,15,0,15,76,average,"MILD DEW"
2026-05-13T22:11:05.732Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,8,0,0,14,85,average,"DEW RISK"
2026-05-13T22:11:05.733Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,14,0,0,8,77,average,"MILD DEW"
2026-05-13T22:11:05.796Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,5,10,0,0,15,94,average,"DEW RISK"
2026-05-13T22:11:06.049Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,2,3,0,0,15,89,average,"DEW RISK"
2026-05-13T22:11:06.050Z,-33.8136,150.9856,2026-05-16T05:00:00Z,20,4,11,15,0,15,76,average,"MILD DEW"
2026-05-13T22:11:06.050Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,5,8,0,0,16,83,average,"DEW RISK"
2026-05-13T22:11:06.052Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,14,29,30,0,18,76,average,"MILD DEW"
2026-05-13T22:11:06.055Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,5,10,0,0,15,94,average,"DEW RISK"
2026-05-13T22:11:06.051Z,-33.8472,151.0631,2026-05-15T10:05:00Z,14,4,6,0,0,14,97,average,"DEW RISK"
2026-05-13T22:11:06.224Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,14,0,0,8,77,average,"MILD DEW"
2026-05-13T22:11:06.253Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,2,3,0,0,15,89,average,"DEW RISK"
2026-05-13T22:11:06.255Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,8,0,0,14,85,average,"DEW RISK"
2026-05-13T22:11:06.256Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,14,29,30,0,18,76,average,"MILD DEW"
2026-05-13T22:11:06.254Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,5,8,0,0,16,83,average,"DEW RISK"
2026-05-13T22:11:06.257Z,-33.8472,151.0631,2026-05-15T10:05:00Z,14,4,6,0,0,14,97,average,"DEW RISK"
2026-05-13T22:11:06.376Z,-33.8136,150.9856,2026-05-16T05:00:00Z,20,4,11,15,0,15,76,average,"MILD DEW"
2026-05-13T22:11:06.377Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,14,0,0,8,77,average,"MILD DEW"
2026-05-13T22:11:06.377Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,8,0,0,14,85,average,"DEW RISK"
2026-05-13T22:11:06.381Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,5,10,0,0,15,94,average,"DEW RISK"
2026-05-13T22:54:03.870Z,-33.8472,151.0631,2026-05-15T10:05:00Z,14,4,6,0,0,14,97,average,"DEW RISK"
2026-05-13T22:54:03.871Z,-33.8136,150.9856,2026-05-16T05:00:00Z,20,4,11,15,0,15,76,average,"MILD DEW"
2026-05-13T22:54:03.873Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,2,3,0,0,15,89,average,"DEW RISK"
2026-05-13T22:54:03.872Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,5,8,0,0,16,83,average,"DEW RISK"
2026-05-13T22:54:03.876Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,5,10,0,0,15,94,average,"DEW RISK"
2026-05-13T22:54:04.014Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,14,29,30,0,18,76,average,"MILD DEW"
2026-05-13T22:54:04.411Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,8,0,0,14,85,average,"DEW RISK"
2026-05-13T22:54:04.410Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,14,0,0,8,77,average,"MILD DEW"
2026-05-13T22:54:04.459Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,5,10,0,0,15,94,average,"DEW RISK"
2026-05-13T22:54:04.506Z,-33.8136,150.9856,2026-05-16T05:00:00Z,20,4,11,15,0,15,76,average,"MILD DEW"
2026-05-13T22:54:04.503Z,-33.8472,151.0631,2026-05-15T10:05:00Z,14,4,6,0,0,14,97,average,"DEW RISK"
2026-05-13T22:54:04.558Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,2,3,0,0,15,89,average,"DEW RISK"
2026-05-13T22:54:04.587Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,5,8,0,0,16,83,average,"DEW RISK"
2026-05-13T22:54:04.623Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,14,29,30,0,18,76,average,"MILD DEW"
2026-05-13T22:54:04.814Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,14,0,0,8,77,average,"MILD DEW"
2026-05-13T22:54:04.839Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,8,0,0,14,85,average,"DEW RISK"
2026-05-13T22:56:36.618Z,-33.8472,151.0631,2026-05-15T10:05:00Z,14,4,6,0,0,14,97,average,"DEW RISK"
2026-05-13T22:56:36.618Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,5,8,0,0,16,83,average,"DEW RISK"
2026-05-13T22:56:36.618Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,14,29,30,0,18,76,average,"MILD DEW"
2026-05-13T22:56:36.618Z,-33.8136,150.9856,2026-05-16T05:00:00Z,20,4,11,15,0,15,76,average,"MILD DEW"
2026-05-13T22:56:36.619Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,2,3,0,0,15,89,average,"DEW RISK"
2026-05-13T22:56:36.619Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,5,10,0,0,15,94,average,"DEW RISK"
2026-05-13T22:56:36.761Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,8,0,0,14,85,average,"DEW RISK"
2026-05-13T22:56:36.761Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,14,0,0,8,77,average,"MILD DEW"
2026-05-13T22:56:36.781Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,2,3,0,0,15,89,average,"DEW RISK"
2026-05-13T22:56:36.780Z,-33.8472,151.0631,2026-05-15T10:05:00Z,14,4,6,0,0,14,97,average,"DEW RISK"
2026-05-13T22:56:36.781Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,5,8,0,0,16,83,average,"DEW RISK"
2026-05-13T22:56:36.814Z,-33.8136,150.9856,2026-05-16T05:00:00Z,20,4,11,15,0,15,76,average,"MILD DEW"
2026-05-13T22:56:36.815Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,5,10,0,0,15,94,average,"DEW RISK"
2026-05-13T22:56:36.837Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,14,0,0,8,77,average,"MILD DEW"
2026-05-13T22:56:36.836Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,8,0,0,14,85,average,"DEW RISK"
2026-05-13T22:56:37.091Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,14,29,30,0,18,76,average,"MILD DEW"
2026-05-13T22:56:49.333Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,3,5,10,0,15,85,average,"DEW RISK"
2026-05-13T22:56:49.334Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,10,21,10,0,15,93,average,"DEW RISK"
2026-05-13T22:56:49.336Z,-27.4858,153.0381,2026-05-14T09:30:00Z,18,12,26,10,0,15,82,average,"MILD DEW"
2026-05-13T22:56:49.335Z,-37.82,144.9836,2026-05-16T06:15:46Z,20,9,19,0,0,12,60,good,""
2026-05-13T22:56:49.339Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,8,15,0,0,12,76,average,"MILD DEW"
2026-05-13T22:56:49.332Z,-34.9156,138.5961,2026-05-16T03:15:20Z,16,10,24,35,0,14,86,poor,"SHOWERS|DEW RISK"
2026-05-13T22:56:49.484Z,-37.8166,144.9475,2026-05-17T03:10:00Z,15,12,23,50,0,14,90,poor,"SHOWERS|DEW RISK"
2026-05-13T22:56:49.862Z,-31.9505,115.8891,2026-05-17T08:15:45Z,18,6,16,0,0,12,66,good,""
2026-05-13T22:56:49.862Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,10,19,40,0,14,91,poor,"SHOWERS|DEW RISK"
2026-05-13T22:56:49.904Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,3,5,10,0,15,85,average,"DEW RISK"
2026-05-13T22:56:49.982Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,10,21,10,0,15,93,average,"DEW RISK"
2026-05-13T22:56:49.983Z,-37.82,144.9836,2026-05-16T06:15:46Z,20,9,19,0,0,12,60,good,""
2026-05-13T22:56:50.025Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,8,15,0,0,12,76,average,"MILD DEW"
2026-05-13T22:56:50.052Z,-27.4858,153.0381,2026-05-14T09:30:00Z,18,12,26,10,0,15,82,average,"MILD DEW"
2026-05-13T22:56:50.091Z,-34.9156,138.5961,2026-05-16T03:15:20Z,16,10,24,35,0,14,86,poor,"SHOWERS|DEW RISK"
2026-05-13T22:56:50.137Z,-37.8166,144.9475,2026-05-17T03:10:00Z,15,12,23,50,0,14,90,poor,"SHOWERS|DEW RISK"
2026-05-13T22:56:50.142Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,10,19,40,0,14,91,poor,"SHOWERS|DEW RISK"
2026-05-13T22:56:50.345Z,-31.9505,115.8891,2026-05-17T08:15:45Z,18,6,16,0,0,12,66,good,""
2026-05-13T23:07:36.943Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,10,21,10,0,15,93,average,"DEW RISK"
2026-05-13T23:07:36.946Z,-37.82,144.9836,2026-05-16T06:15:46Z,20,9,19,0,0,12,60,good,""
2026-05-13T23:07:36.945Z,-34.9156,138.5961,2026-05-16T03:15:20Z,16,10,24,35,0,14,86,poor,"SHOWERS|DEW RISK"
2026-05-13T23:07:36.947Z,-27.4858,153.0381,2026-05-14T09:30:00Z,18,12,26,10,0,15,82,average,"MILD DEW"
2026-05-13T23:07:36.944Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,3,5,10,0,15,85,average,"DEW RISK"
2026-05-13T23:07:36.946Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,8,15,0,0,12,76,average,"MILD DEW"
2026-05-13T23:07:37.484Z,-37.8166,144.9475,2026-05-17T03:10:00Z,15,12,23,50,0,14,90,poor,"SHOWERS|DEW RISK"
2026-05-13T23:07:37.486Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,10,19,40,0,14,91,poor,"SHOWERS|DEW RISK"
2026-05-13T23:07:37.532Z,-31.9505,115.8891,2026-05-17T08:15:45Z,18,6,16,0,0,12,66,good,""
2026-05-13T23:07:37.854Z,-34.9156,138.5961,2026-05-16T03:15:20Z,16,10,24,35,0,14,86,poor,"SHOWERS|DEW RISK"
2026-05-13T23:07:37.855Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,10,21,10,0,15,93,average,"DEW RISK"
2026-05-13T23:07:37.853Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,3,5,10,0,15,85,average,"DEW RISK"
2026-05-13T23:07:37.908Z,-27.4858,153.0381,2026-05-14T09:30:00Z,18,12,26,10,0,15,82,average,"MILD DEW"
2026-05-13T23:07:38.029Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,8,15,0,0,12,76,average,"MILD DEW"
2026-05-13T23:07:38.030Z,-37.82,144.9836,2026-05-16T06:15:46Z,20,9,19,0,0,12,60,good,""
2026-05-13T23:07:38.034Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,10,19,40,0,14,91,poor,"SHOWERS|DEW RISK"
2026-05-13T23:07:38.035Z,-37.8166,144.9475,2026-05-17T03:10:00Z,15,12,23,50,0,14,90,poor,"SHOWERS|DEW RISK"
2026-05-13T23:07:38.080Z,-31.9505,115.8891,2026-05-17T08:15:45Z,18,6,16,0,0,12,66,good,""
